anime_id,producer_id,producers
5655,67,"Tokyo Movie Shinsha"
5656,67,"Tokyo Movie Shinsha"
5657,67,"Tokyo Movie Shinsha"
5658,67,"Tokyo Movie Shinsha"
5659,41,AIC
5660,38,"Studio Fantasia"
5660,893," Age"
5664,833," TBS"
5664,1060," Magic Capsule"
5664,1574," PRA"
5664,39,"Geneon Universal Entertainment"
5665,217,"Heewon Entertainment"
5667,419,"Hoods Entertainment"
5669,125,"TMS Entertainment"
5669,875," MediaNet"
5669,907," Kids Station"
5669,852," Happinet Pictures"
5669,1537," Tokyo Theatres"
5670,105,"Soft Garage"
5671,401,ChiChinoya
5674,15,Aniplex
5674,1136," Xebec"
5677,425,"GARDEN LODGE"
5678,426,"ACC Production"
5679,27,Sotsu
5680,11,"Group TAC"
5680,825," Fuji TV"
5681,825," Fuji TV"
5681,11,"Group TAC"
5682,11,"Group TAC"
5682,825," Fuji TV"
5683,167,KlockWorx
5684,90,"Frontier Works"
5684,915," Movic"
5684,1020," AT-X"
5684,1125," Kadokawa Pictures Japan"
5684,1175," Nitroplus"
5684,870," Media Factory"
5685,174,"G&G Entertainment"
5686,427,AniMan
5687,15,Aniplex
5687,838," Kodansha"
5690,249,Sanrio
5692,310,"Tele-Cartoon Japan"
5693,133,"Milky Animation Label"
5695,14,"Bandai Visual"
5695,830," Sotsu"
5695,1016," Yomiuri Telecasting"
5695,850," Lantis"
5695,831," Pony Canyon"
5695,913," Showgate"
5695,1266," Infinite"
5697,249,Sanrio
5697,844," Toho"
5702,304,"Suzuki Mirano"
5704,57,"Pink Pineapple"
5705,288,Schoolzone
5706,8,"Fuji TV"
5706,840," Sony Music Entertainment"
5706,1423," Graphinica"
5706,905," Asmik Ace"
5708,277,"Obtain Future"
5710,12,Marvelous
5710,1161," Studio Eromatick"
5710,1143," Mary Jane"
5711,40,"Toei Video"
5712,342,"Fairy Dust"
5713,311,"MS Pictures"
5714,144,"Digital Works"
5714,1018," Y.O.U.C"
5715,288,Schoolzone
5716,62,"Yomiuri Telecasting"
5716,907," Kids Station"
5716,934," DAX Production"
5716,864," Shueisha"
5716,845," Starchild Records"
5717,833," TBS"
5717,30,"Pony Canyon"
5717,1060," Magic Capsule"
5717,1342," Houbunsha"
5717,1128," RAY"
5718,913," Showgate"
5718,1471," BIGLOBE"
5718,1119," flying DOG"
5718,14,"Bandai Visual"
5719,86,Showgate
5721,41,AIC
5724,53,Toho
5727,232,"Filmlink International"
5731,204,"Nagoya Broadcasting Network"
5733,365,"Sakura Production"
5734,67,"Tokyo Movie Shinsha"
5739,30,"Pony Canyon"
5740,169,"Sav! The World Productions"
5741,428,"Hobby Japan"
5742,9,"Production I.G"
5744,37,"Media Factory"
5744,1162," Eswood"
5746,401,ChiChinoya
5748,25,"Starchild Records"
5748,833," TBS"
5749,16,"Mainichi Broadcasting System"
5750,67,"Tokyo Movie Shinsha"
5757,132,Ajia-Do
5758,21,Lantis
5760,139,"Media Rings"
5761,381,Takara
5765,429,"Mad Box"
5769,57,"Pink Pineapple"
5770,57,"Pink Pineapple"
5772,54,Shueisha
5773,311,"MS Pictures"
5773,1121," AniMan"
5779,98,Konami
5780,167,KlockWorx
5781,242,T-Rex
5781,1163," Cotton Doll"
5782,870," Media Factory"
5782,1198," Enterbrain"
5782,1164," Cospa"
5782,1480," Kadokawa Contents Gate"
5782,1573," T.O Entertainment"
5782,1003," Hakuhodo DY Media Partners"
5782,21,Lantis
5783,25,"Starchild Records"
5784,267,"Himajin Planning"
5785,430,"Mary Jane"
5786,15,Aniplex
5787,102,"Japan Home Video"
5788,16,"Mainichi Broadcasting System"
5788,988," Dynamic Planning"
5789,431,"King Records"
5790,209,"Magic Bus"
5791,238,"Big Bang"
5793,432,"Nichiei Agency"
5796,33,NHK
5797,433,Allure
5798,433,Allure
5799,434,"Studio G-1Neo"
5801,19,Youmex
5802,21,Lantis
5802,1164," Cospa"
5802,982," Studio Mausu"
5803,1016," Yomiuri Telecasting"
5803,864," Shueisha"
5803,60,"Studio Pierrot"
5803,823," Dentsu"
5804,86,Showgate
5805,108,"Four Some"
5806,435,"Office AO"
5807,64,"Tohokushinsha Film Corporation"
5810,15,Aniplex
5814,188,"Tezuka Productions"
5816,436,"Aikikaku Center"
5817,180,"Sony Music Entertainment"
5817,1165," PansonWorks"
5818,830," Sotsu"
5818,1032," Sakura Create"
5818,1082," Bushiroad"
5818,73,Dentsu
5819,62,"Yomiuri Telecasting"
5819,1070," Magic Bus"
5820,1049," Agent 21"
5820,40,"Toei Video"
5821,18,"Sony Pictures Entertainment"
5821,1078," Capcom"
5822,268,Pixy
5823,209,"Magic Bus"
5828,73,Dentsu
5830,15,Aniplex
5830,850," Lantis"
5830,833," TBS"
5830,915," Movic"
5830,1342," Houbunsha"
5831,437,Katsudou-manga-kan
5836,25,"Starchild Records"
5837,133,"Milky Animation Label"
5837,1067," MS Pictures"
5840,402,"SoftBank Creative"
5841,311,"MS Pictures"
5847,30,"Pony Canyon"
5847,1141," Animation Do"
5848,850," Lantis"
5848,870," Media Factory"
5848,831," Pony Canyon"
5848,1020," AT-X"
5848,879," KlockWorx"
5848,41,AIC
5853,438,L.
5855,3,"Victor Entertainment"
5855,1102," Studio Signal"
5856,39,"Geneon Universal Entertainment"
5857,7,VAP
5857,871," Nippon Television Network"
5857,864," Shueisha"
5858,439,"Studio Kuma"
5863,440,Medicrie
5864,441,"Kadokawa Contents Gate"
5865,107,J.C.Staff
5865,928," animate Film"
5866,33,NHK
5869,17,"TV Tokyo Music"
5871,144,"Digital Works"
5872,57,"Pink Pineapple"
5874,167,KlockWorx
5878,30,"Pony Canyon"
5878,1141," Animation Do"
5880,831," Pony Canyon"
5880,934," DAX Production"
5880,879," KlockWorx"
5880,911," ASCII Media Works"
5880,22,"Kadokawa Shoten"
5881,442,"Jinnis Animation Studios"
5883,371,Primastea
5884,73,Dentsu
5884,858," Shochiku"
5884,860," Mainichi Broadcasting System"
5884,831," Pony Canyon"
5884,915," Movic"
5884,1078," Capcom"
5884,1119," flying DOG"
5887,1020," AT-X"
5887,1125," Kadokawa Pictures Japan"
5887,879," KlockWorx"
5887,90,"Frontier Works"
5887,834," Kadokawa Shoten"
5888,976," Nippon Columbia"
5888,879," KlockWorx"
5888,1039," NTT Docomo"
5888,1476," Sony PCL"
5888,22,"Kadokawa Shoten"
5889,221,"Asmik Ace"
5890,15,Aniplex
5890,860," Mainichi Broadcasting System"
5890,915," Movic"
5890,1175," Nitroplus"
5890,1342," Houbunsha"
5892,1177," Yahoo! Japan"
5892,1358," Warner Music Japan"
5892,1005," Marine Entertainment"
5892,37,"Media Factory"
5892,915," Movic"
5893,13,Movic
5894,4,"TV Tokyo"
5894,1166," Azeta Pictures"
5895,249,Sanrio
5897,122,"DAX Production"
5897,1192," Dream Creation"
5897,1167," Studio Gram"
5898,823," Dentsu"
5898,15,Aniplex
5898,860," Mainichi Broadcasting System"
5900,304,"Suzuki Mirano"
5901,29,"TV Asahi"
5902,86,Showgate
5905,56,"Shogakukan-Shueisha Productions"
5905,858," Shochiku"
5905,1033," Sanrio"
5905,898," Bandai"
5905,1177," Yahoo! Japan"
5906,1039," NTT Docomo"
5906,22,"Kadokawa Shoten"
5906,879," KlockWorx"
5907,132,Ajia-Do
5914,29,"TV Asahi"
5914,859," Asatsu DK"
5917,33,NHK
5921,443,"Bliss Pictures"
5922,443,"Bliss Pictures"
5923,443,"Bliss Pictures"
5924,444,RTHK
5926,40,"Toei Video"
5926,937," Tohokushinsha Film Corporation"
5927,1168," Pastel"
5927,6,"OB Planning"
5929,11,"Group TAC"
5929,863," Toei Video"
5930,181,Artmic
5931,15,Aniplex
5931,840," Sony Music Entertainment"
5931,1032," Sakura Create"
5931,862," TV Tokyo Music"
5935,401,ChiChinoya
5937,445,"Studio AWAKE"
5938,144,"Digital Works"
5943,71,Shochiku
5943,1169," Hero Communication"
5944,1007," Avex Entertainment"
5944,4,"TV Tokyo"
5944,823," Dentsu"
5945,90,"Frontier Works"
5946,249,Sanrio
5947,148,"Jade Animation"
5948,446,"Postgal Workshop"
5949,447,Maikaze
5951,53,Toho
5951,1170," Takara"
5954,285,"Wako Productions"
5955,126,"Studio Comet"
5956,8,"Fuji TV"
5956,967," Yomiuri Advertising"
5956,923," Fujipacific Music"
5957,16,"Mainichi Broadcasting System"
5965,4,"TV Tokyo"
5968,133,"Milky Animation Label"
5970,47,"Asatsu DK"
5971,21,Lantis
5973,73,Dentsu
5973,1190," Dentsu Tec"
5973,1575," SUBARU"
5973,1171," Dentsu Razorfish"
5974,62,"Yomiuri Telecasting"
5976,15,Aniplex
5976,823," Dentsu"
5976,860," Mainichi Broadcasting System"
5976,915," Movic"
5976,1032," Sakura Create"
5976,864," Shueisha"
5977,1273," Marvelous AQL"
5977,826," Studio Jack"
5977,21,Lantis
5977,1123," Delfi Sound"
5978,41,AIC
5979,30,"Pony Canyon"
5980,21,Lantis
5980,1020," AT-X"
5980,934," DAX Production"
5980,879," KlockWorx"
5980,834," Kadokawa Shoten"
5981,21,Lantis
5983,27,Sotsu
5983,1020," AT-X"
5983,1273," Marvelous AQL"
5983,1002," Akita Shoten"
5985,41,AIC
5986,37,"Media Factory"
5986,1119," flying DOG"
5986,1310," Sony Music Communications"
5986,1082," Bushiroad"
5986,1137," Good Smile Company"
5986,1731," Aoni Entertainment"
5986,1020," AT-X"
5987,288,Schoolzone
5988,21,Lantis
5988,1060," Magic Capsule"
5989,860," Mainichi Broadcasting System"
5989,14,"Bandai Visual"
5989,937," Tohokushinsha Film Corporation"
5992,448,"Beijing Sunchime Happy Culture Company"
5996,397,"Shanghai Animation Film Studio"
5997,449,"CCTV Animation"
6001,4,"TV Tokyo"
6001,867," Geneon Universal Entertainment"
6001,827," Shogakukan-Shueisha Productions"
6001,960," Half H.P Studio"
6001,1237," Shogakukan Music & Digital Entertainment"
6002,191,"Mushi Production"
6003,56,"Shogakukan-Shueisha Productions"
6003,844," Toho"
6003,900," Tokyo Movie Shinsha"
6005,82,"Picture Magic"
6006,304,"Suzuki Mirano"
6007,4,"TV Tokyo"
6007,828," Aniplex"
6007,823," Dentsu"
6007,1087," Trinity Sound"
6007,1059," Miracle Robo"
6007,826," Studio Jack"
6007,864," Shueisha"
6010,366,"Creative Power Entertaining"
6010,1127," Alpha Group Co. Ltd."
6011,1172," Geidai Animation"
6011,450,"Calf Studio"
6012,291,"Tsuburaya Productions"
6013,78,"Asahi Broadcasting"
6014,33,NHK
6017,15,Aniplex
6017,825," Fuji TV"
6017,923," Fujipacific Music"
6017,823," Dentsu"
6018,451,"Mistral Japan"
6019,188,"Tezuka Productions"
6021,33,NHK
6021,853," Sogo Vision"
6022,1173," Wonder Kids"
6022,414,"Tsuchida Productions"
6027,14,"Bandai Visual"
6027,1174," Notes"
6028,51,"WAO World"
6030,4,"TV Tokyo"
6030,906," Marvelous"
6030,824," Nihon Ad Systems"
6030,1576," Digital Works"
6031,158,Imagine
6033,15,Aniplex
6034,79,"Nippon Television Network"
6035,33,NHK
6035,864," Shueisha"
6036,825," Fuji TV"
6036,864," Shueisha"
6036,48,"Yomiko Advertising"
6037,3,"Victor Entertainment"
6040,196,Y.O.U.C
6041,188,"Tezuka Productions"
6044,62,"Yomiuri Telecasting"
6044,841," Yomiko Advertising"
6044,831," Pony Canyon"
6044,844," Toho"
6044,864," Shueisha"
6044,1381," BS11"
6044,851," Imagine"
6046,452,"Beijing Sharaku Art"
6053,15,Aniplex
6053,946," Visual Art's"
6057,934," DAX Production"
6057,1128," RAY"
6057,21,Lantis
6058,406,"Shinano Kikaku"
6059,73,Dentsu
6059,830," Sotsu"
6059,906," Marvelous"
6059,831," Pony Canyon"
6059,1113," feng"
6059,1574," PRA"
6059,1146," Jumondo"
6060,4,"TV Tokyo"
6060,867," Geneon Universal Entertainment"
6061,15,Aniplex
6062,15,Aniplex
6062,1483," Seikaisha"
6062,1174," Notes"
6062,1175," Nitroplus"
6066,288,Schoolzone
6068,453,"Studio Unicorn"
6068,1048," Nikkatsu"
6069,311,"MS Pictures"
6070,15,Aniplex
6070,1176," I was a Ballerina"
6071,850," Lantis"
6071,39,"Geneon Universal Entertainment"
6071,1020," AT-X"
6071,879," KlockWorx"
6071,982," Studio Mausu"
6072,833," TBS"
6072,934," DAX Production"
6072,1574," PRA"
6072,1128," RAY"
6072,870," Media Factory"
6072,25,"Starchild Records"
6073,406,"Shinano Kikaku"
6076,180,"Sony Music Entertainment"
6076,1177," Yahoo! Japan"
6077,851," Imagine"
6077,454,Futabasha
6079,25,"Starchild Records"
6082,20,TBS
6082,826," Studio Jack"
6082,934," DAX Production"
6083,122,"DAX Production"
6084,20,TBS
6084,934," DAX Production"
6085,122,"DAX Production"
6089,455,"Good Smile Company"
6090,15,Aniplex
6090,1137," Good Smile Company"
6092,823," Dentsu"
6092,15,Aniplex
6092,838," Kodansha"
6092,825," Fuji TV"
6093,840," Sony Music Entertainment"
6093,1032," Sakura Create"
6093,923," Fujipacific Music"
6093,937," Tohokushinsha Film Corporation"
6093,8,"Fuji TV"
6094,8,"Fuji TV"
6094,840," Sony Music Entertainment"
6094,923," Fujipacific Music"
6094,1146," Jumondo"
6095,834," Kadokawa Shoten"
6095,21,Lantis
6095,915," Movic"
6095,910," Rakuonsha"
6095,1125," Kadokawa Pictures Japan"
6095,879," KlockWorx"
6095,1141," Animation Do"
6096,37,"Media Factory"
6097,216,"North Stars Pictures"
6098,33,NHK
6098,1178," The Answer Studio"
6098,881," WAO World"
6099,15,Aniplex
6104,27,Sotsu
6108,15,Aniplex
6109,77,"animate Film"
6117,380,"Yahoo! Japan"
6117,964," Beyond C."
6117,1414," Rialto Entertainment"
6117,1137," Good Smile Company"
6119,29,"TV Asahi"
6120,408,BIGLOBE
6120,1128," RAY"
6126,11,"Group TAC"
6130,241,"Ashi Production"
6133,268,Pixy
6135,13,Movic
6135,1005," Marine Entertainment"
6136,1179," Studio Mir"
6136,456,"Beijing Enlight Pictures"
6137,279,"Nihon Falcom"
6137,1082," Bushiroad"
6137,913," Showgate"
6138,457,Lapis
6139,122,"DAX Production"
6141,20,TBS
6142,7,VAP
6142,871," Nippon Television Network"
6143,386,M.S.C
6144,15,Aniplex
6144,976," Nippon Columbia"
6144,1339," Bandai Namco Entertainment"
6144,833," TBS"
6145,268,Pixy
6146,11,"Group TAC"
6148,268,Pixy
6149,14,"Bandai Visual"
6149,850," Lantis"
6149,915," Movic"
6149,913," Showgate"
6149,1003," Hakuhodo DY Media Partners"
6149,1476," Sony PCL"
6158,67,"Tokyo Movie Shinsha"
6159,25,"Starchild Records"
6159,959," Dwango"
6159,913," Showgate"
6159,915," Movic"
6161,90,"Frontier Works"
6162,346,Valkyria
6162,1079," Anime Antenna Iinkai"
6163,353,"Studio 9 MAiami"
6165,87,"SME Visual Works"
6165,825," Fuji TV"
6167,1119," flying DOG"
6167,115,CBC
6167,1023," Cyclone Graphics"
6169,8,"Fuji TV"
6171,362,"Shogakukan Music & Digital Entertainment"
6172,324,"Walt Disney Studios"
6173,20,TBS
6175,41,AIC
6175,847," Pioneer LDC"
6178,230,"Anime R"
6179,27,Sotsu
6179,850," Lantis"
6179,831," Pony Canyon"
6179,915," Movic"
6179,1273," Marvelous AQL"
6180,1033," Sanrio"
6180,826," Studio Jack"
6180,851," Imagine"
6180,4,"TV Tokyo"
6180,830," Sotsu"
6181,14,"Bandai Visual"
6186,4,"TV Tokyo"
6186,870," Media Factory"
6186,960," Half H.P Studio"
6186,1020," AT-X"
6186,1119," flying DOG"
6186,1310," Sony Music Communications"
6186,827," Shogakukan-Shueisha Productions"
6187,941," Picture Magic"
6187,23,"Mellow Head"
6189,4,"TV Tokyo"
6189,850," Lantis"
6189,831," Pony Canyon"
6189,862," TV Tokyo Music"
6189,826," Studio Jack"
6190,15,Aniplex
6190,1032," Sakura Create"
6193,1180," OLM"
6193,834," Kadokawa Shoten"
6193,887," HoriPro"
6193,860," Mainichi Broadcasting System"
6193,833," TBS"
6193,1219," CBC"
6193,892," RCC Chugoku Broadcasting"
6193,1125," Kadokawa Pictures Japan"
6193,1177," Yahoo! Japan"
6193,1634," Tokyu Recreation"
6193,1546," JR East Marketing & Communications"
6193,1147," Mainichi Shimbun"
6193,14,"Bandai Visual"
6194,14,"Bandai Visual"
6195,221,"Asmik Ace"
6196,430,"Mary Jane"
6197,30,"Pony Canyon"
6197,1020," AT-X"
6197,1060," Magic Capsule"
6197,1577," Bulls Eye"
6198,870," Media Factory"
6198,90,"Frontier Works"
6198,850," Lantis"
6200,364,Indeprox
6202,15,Aniplex
6204,15,Aniplex
6206,57,"Pink Pineapple"
6207,311,"MS Pictures"
6208,57,"Pink Pineapple"
6208,952," T-Rex"
6209,1181," Schoolzone"
6209,401,ChiChinoya
6210,401,ChiChinoya
6212,225,"Toshiba EMI"
6214,29,"TV Asahi"
6216,37,"Media Factory"
6216,937," Tohokushinsha Film Corporation"
6216,1578," Overlap"
6216,898," Bandai"
6218,850," Lantis"
6218,14,"Bandai Visual"
6218,911," ASCII Media Works"
6218,1476," Sony PCL"
6220,304,"Suzuki Mirano"
6222,4,"TV Tokyo"
6222,828," Aniplex"
6222,918," Square Enix"
6222,824," Nihon Ad Systems"
6222,915," Movic"
6223,38,"Studio Fantasia"
6224,321,"AMG MUSIC"
6225,4,"TV Tokyo"
6225,1198," Enterbrain"
6225,868," Memory-Tech"
6225,852," Happinet Pictures"
6225,850," Lantis"
6226,1182," TAKI Corporation"
6226,209,"Magic Bus"
6231,458,"Opera House"
6232,459,ING
6232,840," Sony Music Entertainment"
6234,1143," Mary Jane"
6234,395,"Studio Eromatick"
6235,15,Aniplex
6235,860," Mainichi Broadcasting System"
6235,959," Dwango"
6236,90,"Frontier Works"
6237,4,"TV Tokyo"
6237,830," Sotsu"
6237,831," Pony Canyon"
6237,934," DAX Production"
6237,1167," Studio Gram"
6237,1574," PRA"
6237,1146," Jumondo"
6237,1183," Daume"
6238,90,"Frontier Works"
6244,4,"TV Tokyo"
6244,823," Dentsu"
6244,960," Half H.P Studio"
6244,862," TV Tokyo Music"
6244,826," Studio Jack"
6245,151,"Magic Capsule"
6246,460,"The Berich"
6249,289,Nitroplus
6250,15,Aniplex
6250,910," Rakuonsha"
6250,1016," Yomiuri Telecasting"
6251,56,"Shogakukan-Shueisha Productions"
6252,174,"G&G Entertainment"
6253,362,"Shogakukan Music & Digital Entertainment"
6254,362,"Shogakukan Music & Digital Entertainment"
6255,56,"Shogakukan-Shueisha Productions"
6255,909," Asahi Broadcasting"
6256,900," Tokyo Movie Shinsha"
6256,56,"Shogakukan-Shueisha Productions"
6256,844," Toho"
6259,859," Asatsu DK"
6259,29,"TV Asahi"
6264,84,"Half H.P Studio"
6264,1184," Konami Digital Entertainment"
6265,268,Pixy
6268,311,"MS Pictures"
6269,401,ChiChinoya
6270,104,"Studio Jack"
6273,222,"Knack Productions"
6274,21,Lantis
6274,1133," Warner Bros. Japan"
6274,879," KlockWorx"
6274,911," ASCII Media Works"
6274,1020," AT-X"
6275,353,"Studio 9 MAiami"
6276,175,AT-X
6276,1060," Magic Capsule"
6276,1133," Warner Bros. Japan"
6276,911," ASCII Media Works"
6277,32,"Nihon Ad Systems"
6277,1185," M.S.C"
6278,401,ChiChinoya
6279,25,"Starchild Records"
6285,15,Aniplex
6285,911," ASCII Media Works"
6285,1026," Index"
6285,860," Mainichi Broadcasting System"
6286,828," Aniplex"
6286,4,"TV Tokyo"
6286,823," Dentsu"
6286,864," Shueisha"
6289,844," Toho"
6289,11,"Group TAC"
6293,317,"flying DOG"
6294,4,"TV Tokyo"
6294,967," Yomiuri Advertising"
6295,1125," Kadokawa Pictures Japan"
6295,879," KlockWorx"
6295,1152," AMG MUSIC"
6295,1234," Studio Kelmadick"
6295,1206," Glovision"
6295,22,"Kadokawa Shoten"
6296,21,Lantis
6296,834," Kadokawa Shoten"
6296,910," Rakuonsha"
6296,1125," Kadokawa Pictures Japan"
6296,879," KlockWorx"
6296,962," chara-ani.com"
6296,1733," 12 Diary Holders"
6296,959," Dwango"
6296,1032," Sakura Create"
6299,15,Aniplex
6299,845," Starchild Records"
6301,361,"Studio Pastoral"
6305,461,"Studio Deva Loka"
6307,15,Aniplex
6309,53,Toho
6311,442,"Jinnis Animation Studios"
6312,462,"Moonstone Cherry"
6312,1079," Anime Antenna Iinkai"
6313,1126," Takeshobo"
6313,122,"DAX Production"
6314,183,"Yamamura Animation"
6314,992," Inc."
6315,37,"Media Factory"
6316,15,Aniplex
6316,858," Shochiku"
6316,834," Kadokawa Shoten"
6316,860," Mainichi Broadcasting System"
6316,959," Dwango"
6316,823," Dentsu"
6317,268,Pixy
6320,54,Shueisha
6322,33,NHK
6322,1186," Polygon Pictures"
6322,1074," Yamamura Animation"
6322,992," Inc."
6323,442,"Jinnis Animation Studios"
6324,4,"TV Tokyo"
6324,1203," TV Osaka"
6324,870," Media Factory"
6324,971," GAGA"
6324,1177," Yahoo! Japan"
6324,823," Dentsu"
6326,442,"Jinnis Animation Studios"
6328,304,"Suzuki Mirano"
6331,463,"Digital Frontier"
6331,1095," Bandai Namco Games"
6335,4,"TV Tokyo"
6337,455,"Good Smile Company"
6338,14,"Bandai Visual"
6338,850," Lantis"
6338,915," Movic"
6338,913," Showgate"
6338,1003," Hakuhodo DY Media Partners"
6338,1476," Sony PCL"
6339,915," Movic"
6339,913," Showgate"
6339,1003," Hakuhodo DY Media Partners"
6339,1476," Sony PCL"
6339,14,"Bandai Visual"
6339,850," Lantis"
6340,850," Lantis"
6340,915," Movic"
6340,913," Showgate"
6340,1003," Hakuhodo DY Media Partners"
6340,1476," Sony PCL"
6340,14,"Bandai Visual"
6341,14,"Bandai Visual"
6341,850," Lantis"
6341,915," Movic"
6341,913," Showgate"
6341,1003," Hakuhodo DY Media Partners"
6341,1476," Sony PCL"
6342,915," Movic"
6342,913," Showgate"
6342,1003," Hakuhodo DY Media Partners"
6342,1476," Sony PCL"
6342,14,"Bandai Visual"
6342,850," Lantis"
6343,253,"Triangle Staff"
6344,41,AIC
6344,833," TBS"
6344,1082," Bushiroad"
6344,1095," Bandai Namco Games"
6344,1137," Good Smile Company"
6344,870," Media Factory"
6346,860," Mainichi Broadcasting System"
6346,25,"Starchild Records"
6347,464,"Studio MWP"
6348,144,"Digital Works"
6349,32,"Nihon Ad Systems"
6351,14,"Bandai Visual"
6353,15,Aniplex
6355,4,"TV Tokyo"
6355,827," Shogakukan-Shueisha Productions"
6355,906," Marvelous"
6355,844," Toho"
6367,57,"Pink Pineapple"
6370,346,Valkyria
6370,1079," Anime Antenna Iinkai"
6371,67,"Tokyo Movie Shinsha"
6375,22,"Kadokawa Shoten"
6375,1125," Kadokawa Pictures Japan"
6375,879," KlockWorx"
6375,1119," flying DOG"
6375,1020," AT-X"
6376,268,Pixy
6377,15,Aniplex
6377,823," Dentsu"
6377,915," Movic"
6377,825," Fuji TV"
6377,923," Fujipacific Music"
6378,465,"Sony Music Communications"
6381,73,Dentsu
6381,844," Toho"
6381,840," Sony Music Entertainment"
6381,923," Fujipacific Music"
6381,825," Fuji TV"
6383,871," Nippon Television Network"
6383,7,VAP
6384,332,"Studio Mausu"
6384,1187," Slow Curve"
6386,466,"Aoni Entertainment"
6387,39,"Geneon Universal Entertainment"
6387,827," Shogakukan-Shueisha Productions"
6387,1237," Shogakukan Music & Digital Entertainment"
6389,860," Mainichi Broadcasting System"
6389,840," Sony Music Entertainment"
6389,27,Sotsu
6389,850," Lantis"
6392,467,TCJ
6405,410,"Studio Moriken"
6407,468,"indigo line"
6411,469,OLM
6412,4,"TV Tokyo"
6413,362,"Shogakukan Music & Digital Entertainment"
6415,32,"Nihon Ad Systems"
6416,90,"Frontier Works"
6417,69,d-rights
6420,4,"TV Tokyo"
6420,830," Sotsu"
6420,850," Lantis"
6420,831," Pony Canyon"
6420,918," Square Enix"
6421,158,Imagine
6422,4,"TV Tokyo"
6425,470,Bushiroad
6425,1137," Good Smile Company"
6426,29,"TV Asahi"
6429,430,"Mary Jane"
6429,1188," Seven"
6431,291,"Tsuburaya Productions"
6434,471,ElectromagneticWave
6435,419,"Hoods Entertainment"
6436,470,Bushiroad
6436,1189," Chrono Gear Creative"
6437,870," Media Factory"
6437,5,Genco
6437,1138," Hobby Japan"
6441,823," Dentsu"
6441,825," Fuji TV"
6441,1060," Magic Capsule"
6441,1198," Enterbrain"
6441,923," Fujipacific Music"
6441,843," AIC"
6441,15,Aniplex
6442,190,"Akita Shoten"
6443,27,Sotsu
6444,57,"Pink Pineapple"
6451,33,NHK
6456,209,"Magic Bus"
6458,370,Shogakukan
6459,135,"Robot Communications"
6462,104,"Studio Jack"
6462,1190," Dentsu Tec"
6463,959," Dwango"
6463,1476," Sony PCL"
6463,1461," Jinnan Studio"
